bnumber,E14R012a01,E14R012a02,E14R012a03,E14R012a04,E14R012a05,E14R012a06,E14R012b01,E14R012b02,E14R012b03,E14R012b04,E14R012b05,E14R012b06,E14R012c01,E14R012c02,E14R012c03,E14R012c04,E14R012c05,E14R012c06
b1973,0.05076923076923077,0.02,0.018461538461538463,0.02923076923076923,0.013846153846153848,0.012307692307692308,0.02,0.015384615384615384,0.024615384615384612,0.024615384615384612,0.02923076923076923,0.024615384615384612,0.009230769230769232,0.06307692307692307,0.04,0.04923076923076923,0.032307692307692315,0.013846153846153848
b1974,0.06415094339622641,0.02830188679245283,0.054716981132075466,0.0660377358490566,0.03962264150943396,0.045283018867924525,0.03962264150943396,0.03962264150943396,0.0509433962264151,0.06037735849056604,0.0660377358490566,0.13018867924528302,0.020754716981132074,0.0830188679245283,0.10943396226415096,0.11320754716981132,0.03773584905660377,0.07358490566037736
b1976,0.506900878293601,0.4265997490589711,0.32496863237139273,0.5219573400250941,0.26348808030112925,0.1606022584692597,0.2283563362609787,0.20200752823086573,0.3312421580928482,0.3851944792973651,0.4755332496863237,0.4667503136762861,0.164366373902133,0.548306148055207,0.6700125470514429,0.5370138017565872,0.2710163111668758,0.3274780426599749
b1978,0.06882419446014698,0.04494064443188242,0.045929903900508766,0.06924816280384398,0.03165630299604296,0.03038439796495195,0.030101752402487282,0.02868852459016393,0.05327868852459016,0.0603448275862069,0.056105144149236855,0.07136800452232901,0.020209157716223856,0.07122668174109667,0.0934143583945732,0.07942340305257208,0.036319954776709996,0.04055963821368005
b1981,0.2477203647416413,0.14969604863221886,0.1595744680851064,0.29711246200607905,0.22112462006079028,0.20896656534954408,0.10866261398176293,0.09878419452887538,0.2066869300911854,0.2872340425531915,0.4696048632218845,0.4688449848024316,0.06534954407294832,0.2522796352583587,0.3351063829787234,0.2978723404255319,0.22036474164133735,0.2507598784194529
b1982,0.7283356258596974,0.5144429160935351,0.6960110041265475,1.3356258596973865,0.7929848693259972,0.6114167812929848,0.4724896836313617,0.4009628610729024,1.1444291609353507,1.3005502063273728,1.7867950481430537,1.5419532324621734,0.2414030261348005,0.7579092159559835,1.405089408528198,1.3452544704264098,0.7503438789546079,0.8060522696011004
b1983,1.6103351955307263,1.1620111731843576,1.121508379888268,1.6941340782122905,0.6689944134078212,0.6298882681564246,1.0181564245810055,0.6662011173184358,1.4511173184357542,1.3324022346368716,1.2541899441340782,1.2891061452513966,0.5041899441340782,2.106145251396648,2.670391061452514,2.2625698324022347,0.6620111731843575,0.7136871508379888
b1985,0.11566913248150637,0.07599193006052454,0.07061197041022192,0.11768661735036988,0.06254203093476797,0.05245460659045057,0.06321452589105582,0.04303967720242098,0.09213180901143242,0.12508406186953594,0.14929388029589774,0.19905850706119704,0.03295225285810356,0.11970410221923335,0.1809011432414257,0.1351714862138534,0.05917955615332885,0.12104909213180902
b1987,0.3463157894736842,0.2505263157894737,0.2305263157894737,0.4273684210526316,0.5747368421052632,0.8694736842105263,0.2273684210526316,0.1568421052631579,0.3589473684210526,0.5242105263157895,1.4063157894736842,2.4305263157894736,0.12526315789473685,0.38105263157894737,0.6094736842105263,0.5789473684210527,0.6863157894736842,1.1842105263157894
b1988,0.047982551799345685,0.03271537622682661,0.047982551799345685,0.05125408942202835,0.026172300981461286,0.02181025081788441,0.04143947655398037,0.05016357688113413,0.07088331515812432,0.05016357688113413,0.047982551799345685,0.07851690294438386,0.03271537622682661,0.0916030534351145,0.10905125408942204,0.07742639040348964,0.028353326063249727,0.03162486368593239
b1990,0.5429184549356223,0.4238197424892704,0.3572961373390558,0.6491416309012875,0.2660944206008584,0.2381974248927039,0.3197424892703863,0.2821888412017167,0.4849785407725322,0.5160944206008584,0.6094420600858369,0.6663090128755365,0.17489270386266095,0.6105150214592274,0.703862660944206,0.721030042918455,0.31545064377682397,0.4613733905579399
b1991,0.14550509731232622,0.11584800741427248,0.11862835959221503,0.21316033364226136,0.10379981464318813,0.08804448563484707,0.08897126969416126,0.07970342910101946,0.15477293790546806,0.17794253938832252,0.18999073215940684,0.18164967562557924,0.05189990732159407,0.201112140871177,0.3206672845227062,0.2122335495829472,0.08063021316033364,0.10287303058387397
b1992,0.1009421265141319,0.08209959623149395,0.10363391655450876,0.1386271870794078,0.06191117092866756,0.07267833109017496,0.05652759084791386,0.051144010767160165,0.14535666218034993,0.11978465679676985,0.15612382234185734,0.1440107671601615,0.04037685060565276,0.13458950201884254,0.27860026917900405,0.14131897711978467,0.05518169582772544,0.06998654104979811
b1993,0.1688073394495413,0.08807339449541285,0.08807339449541285,0.1761467889908257,0.07522935779816514,0.05321100917431193,0.07339449541284404,0.058715596330275226,0.14311926605504588,0.13211009174311927,0.15412844036697249,0.1688073394495413,0.049541284403669734,0.2,0.3119266055045872,0.21100917431192664,0.06972477064220184,0.10458715596330276
b2000,1.4482205835203592,1.2766912471946137,1.3283103558832958,2.7829432510420005,1.301058031420327,1.2795767874318693,0.9935876883616545,0.7072779737095223,2.1106123757614617,2.2616223148445016,2.5248477075985893,1.7797370952228275,0.5033664636101315,1.5767874318691888,3.5921769798012186,2.221545367104841,0.8919525488938762,1.024687399807631
b2001,0.16253263707571802,0.09725848563968667,0.1227154046997389,0.21866840731070494,0.1129242819843342,0.07767624020887727,0.08093994778067885,0.0685378590078329,0.15339425587467362,0.14882506527415146,0.1716710182767624,0.15600522193211488,0.056788511749347265,0.14882506527415146,0.2859007832898172,0.19647519582245432,0.07114882506527415,0.09203655352480418
b2002,0.1188340807174888,0.07174887892376683,0.07174887892376683,0.10986547085201794,0.056053811659192834,0.02466367713004484,0.08295964125560537,0.035874439461883414,0.07399103139013452,0.08520179372197309,0.1210762331838565,0.09865470852017937,0.04708520179372197,0.11434977578475335,0.13228699551569506,0.1031390134529148,0.0515695067264574,0.07174887892376683
b2003,0.1176470588235294,0.06334841628959276,0.05882352941176471,0.09502262443438914,0.04072398190045249,0.022624434389140267,0.08597285067873303,0.03167420814479638,0.1176470588235294,0.07692307692307693,0.10407239819004524,0.07692307692307693,0.03167420814479638,0.17194570135746606,0.12669683257918551,0.17194570135746606,0.07692307692307693,0.07692307692307693
b2004,0.125,0.02717391304347826,0.03260869565217391,0.05434782608695652,0.01358695652173913,0.02717391304347826,0.035326086956521736,0.043478260869565216,0.06521739130434782,0.035326086956521736,0.03260869565217391,0.07336956521739131,0.02445652173913044,0.09510869565217392,0.06521739130434782,0.04891304347826087,0.03804347826086957,0.02717391304347826
b2005,0.026737967914438502,0.026737967914438502,0.029411764705882356,0.056149732620320865,0.0106951871657754,0.016042780748663103,0.016042780748663103,0.01871657754010695,0.029411764705882356,0.026737967914438502,0.0427807486631016,0.04010695187165776,0.0053475935828877,0.0481283422459893,0.032085561497326213,0.029411764705882356,0.029411764705882356,0.03475935828877005
b2007,9.273556231003038,7.179331306990881,6.838905775075988,9.29483282674772,3.3738601823708207,2.3313069908814588,7.531914893617022,5.495440729483284,9.270516717325226,8.395136778115502,6.343465045592705,6.802431610942249,3.604863221884498,15.835866261398175,19.416413373860184,15.629179331306991,3.905775075987842,4.006079027355623
b2008,0.17485822306238186,0.11531190926275993,0.10586011342155008,0.15500945179584122,0.08979206049149338,0.07372400756143667,0.08223062381852551,0.08979206049149338,0.13610586011342155,0.15879017013232513,0.20415879017013236,0.2296786389413989,0.06143667296786389,0.1880907372400756,0.2674858223062382,0.19659735349716445,0.10586011342155008,0.12476370510396975
b2009,0.4904862579281184,0.37420718816067655,0.3763213530655391,0.6342494714587738,0.33403805496828753,0.2346723044397463,0.3319238900634249,0.28118393234672306,0.6067653276955602,0.6152219873150105,0.6300211416490487,0.6976744186046512,0.19027484143763213,0.7378435517970402,0.9429175475687104,0.7991543340380549,0.3171247357293869,0.4503171247357294
b2010,0.08919382504288165,0.05746140651801029,0.05574614065180103,0.10377358490566037,0.04631217838765009,0.04030874785591767,0.03945111492281304,0.03687821612349914,0.07718696397941681,0.08490566037735849,0.09090909090909093,0.12006861063464835,0.042024013722126934,0.10548885077186963,0.1346483704974271,0.11149228130360206,0.04459691252144082,0.06003430531732418
b2011,0.4828311142256482,0.3735108619481429,0.3777154870357393,0.5760336370007008,0.3363700070077085,0.2740014015416959,0.3118430273300631,0.2501751927119832,0.5501051156271899,0.5213735108619482,0.6005606166783461,0.5451997196916608,0.1590749824807288,0.590749824807288,0.8444288717589348,0.6166783461807989,0.2887175893482831,0.3251576734407849
b2012,2.0308370044052864,1.6784140969162995,1.5991189427312775,2.788546255506608,1.7224669603524232,1.9251101321585904,0.9955947136563876,0.8942731277533039,1.4405286343612336,1.973568281938326,3.0,3.286343612334801,0.8458149779735683,2.7973568281938332,4.0528634361233475,3.5330396475770924,1.8766519823788543,3.0881057268722465
b2013,0.7504725897920604,0.555765595463138,0.5444234404536862,1.005671077504726,0.668241965973535,0.6984877126654064,0.3459357277882797,0.2844990548204159,0.6332703213610587,0.8043478260869565,1.108695652173913,1.1011342155009451,0.2391304347826087,0.9546313799621928,1.4111531190926276,1.162570888468809,0.7013232514177694,0.9376181474480152
