ENSG00000008282	ENSG00000057935	ENSG00000058091	ENSG00000072858	ENSG00000085449	ENSG00000085719	ENSG00000090661	ENSG00000091490	ENSG00000095370	ENSG00000106688	ENSG00000107719	ENSG00000108021	ENSG00000111142	ENSG00000113387	ENSG00000114127	ENSG00000118971	ENSG00000119411	ENSG00000121316	ENSG00000135899	ENSG00000135905	ENSG00000139083	ENSG00000140853	ENSG00000141127	ENSG00000144791	ENSG00000145687	ENSG00000145703	ENSG00000145708	ENSG00000150977	ENSG00000152492	ENSG00000155966	ENSG00000156587	ENSG00000158321	ENSG00000160447	ENSG00000162889	ENSG00000163513	ENSG00000166578	ENSG00000168310	ENSG00000169714	ENSG00000170054	ENSG00000171467	ENSG00000171643	ENSG00000172936	ENSG00000173273	ENSG00000173821	ENSG00000174004	ENSG00000175895	ENSG00000176927	ENSG00000177272	ENSG00000177463	ENSG00000182158	ENSG00000184588	ENSG00000185404	ENSG00000185697	ENSG00000196549	ENSG00000197442	ENSG00000197629	ENSG00000205581	ENSG00000240184	ENSG00000242419	ENSG00000267534	ENSG00000026025	ENSG00000128335	ENSG00000120915	ENSG00000168214	ENSG00000163214
0.440916962265592	0.495468919416665	0.514069667758978	-0.516225951570288	-0.532847318215872	0.520689832522804	0.518765231441567	0.576041947432427	-0.495382248079192	0.371111048111467	0.47745498157051	0.495007134023574	0.4850038526313	-0.504089876995013	-0.473808081544384	-0.557102683228766	-0.46428527566884	-0.509341061306711	-0.477708994501421	-0.474446529929014	-0.510913865539433	-0.508941577722094	0.454768705344593	-0.558045177424686	0.544808748763535	-0.519950487431548	0.495874540237528	-0.465695348118081	-0.529456636842391	0.48596174813122	-0.517531800683884	0.48629169341089	-0.460273468378966	-0.508795244978746	-0.53465873833912	0.50403894138505	-0.523244079833256	-0.534006860228775	0.520120534040446	0.472235525256786	0.493528378815954	-0.497656515448384	0.504022785760641	-0.487853031816174	-0.529777398582642	0.587387932241	0.450926677045518	-0.462681975669944	-0.483434124096075	-0.499122581630799	-0.463739688895403	-0.452062177426386	0.559353321089644	0.479052632919075	-0.502689670735757	-0.528020119462024	0.473655579902017	0.476262399202939	0.440472441682718	0.485203305686346	0.593399610218422	-0.534167252444466	0.54932251856908	-0.550664576396384	0.563234267027063
0.495468919416665	0.55677025634601	0.577672361436618	-0.580095429046573	-0.598773255657732	0.585111598668588	0.582948878474906	0.647312091978659	-0.556672861694415	0.417026346744663	0.536527564222733	0.556251337072545	0.545010410897731	-0.566457832241782	-0.532429455576876	-0.626029588531032	-0.521728451213773	-0.572358713448995	-0.536813004618922	-0.533146895272574	-0.574126111123234	-0.571909804205455	0.511034453888563	-0.627088691765368	0.612214600798267	-0.584280778934282	0.557226062148475	-0.523312983296944	-0.594963066030251	0.546086820945148	-0.58156284287867	0.546457588334873	-0.517220287561804	-0.571745366607388	-0.600808791706207	0.566400594680544	-0.587981867365736	-0.600076260707026	0.584471864369345	0.530662336524493	0.554589624533666	-0.559228510245762	0.566382440219607	-0.548212101585021	-0.595323513657432	0.660061846045584	0.50671707494281	-0.519926784718857	-0.543246469458216	-0.560875963824009	-0.521115362328069	-0.507993063836082	0.628558684039624	0.538322883194383	-0.564884387031896	-0.593348817146478	0.53225808583967	0.535187430937907	0.494969401022718	0.545234541058545	0.666817312145252	-0.600256497269899	0.617286831715757	-0.618794934144096	0.632919795664922
0.514069667758978	0.577672361436618	0.599359167204462	-0.601873200905452	-0.621252224985838	0.607077686091017	0.604833773692373	0.671613292013582	-0.57757131042368	0.432682227111578	0.556669724123642	0.577133961048522	0.565471031331773	-0.587723625455344	-0.552417765489191	-0.649531807085563	-0.541315027169895	-0.593846035808043	-0.556965880439173	-0.553162139094782	-0.595679784605574	-0.593380273745808	0.530219558944646	-0.650630670861798	0.635198181149474	-0.606215675966779	0.578145278966363	-0.54295904529016	-0.617298994340808	0.566587851648373	-0.603395703955732	0.566972538278316	-0.536637619364984	-0.593209662879834	-0.623364178529529	0.587664239098429	-0.610055709570793	-0.622604147067182	0.606413935075003	0.550584305773457	0.575409864986597	-0.580222902380742	0.587645403088062	-0.568792918948498	-0.617672973786719	0.684841693595076	0.525740098229238	-0.539445723041708	-0.563640868521913	-0.581932204176332	-0.540678921881694	-0.527063989921981	0.652155849153354	0.558532442431714	-0.586091110428498	-0.61562414380056	0.552239962239751	0.555279279949477	0.513551396592508	0.565703575721117	0.691850771414735	-0.62279115001805	0.640460832267167	-0.642025551432995	0.656680684347691
-0.516225951570288	-0.580095429046573	-0.601873200905452	0.604397779811714	0.623858089909394	-0.609624095398596	-0.607370770828251	-0.674430398253953	0.579993954171506	-0.434497128359943	-0.559004695411886	-0.579554770318579	-0.567842920021376	0.5901888534557	0.554734901783182	0.652256291738888	0.543585592626506	0.596336944480024	0.559302093965791	0.55548239769078	0.598178385003198	0.595869228761976	-0.53244358405855	0.65335976473897	-0.637862542890475	0.60875846954172	-0.580570330245998	0.545236506640228	0.619888277295466	-0.56896442488118	0.605926669056096	-0.569350725093103	0.538888565265412	0.595697902262555	0.625978902118597	-0.590129218000564	0.61261461030555	0.625215682676797	-0.608957560254943	-0.552893751554368	-0.577823442473375	0.582656668326919	-0.590110302981871	0.571178741415836	0.620263825411686	-0.687714286844249	-0.527945334083184	0.541708447634556	0.566005080527427	0.584373139850703	0.54294681917167	0.529274778887507	-0.654891340446024	-0.56087522695926	0.588549490785539	0.61820640153406	-0.554556352731582	-0.55760841896935	-0.515705506496668	-0.56807643982657	-0.694752764494286	0.625403470018304	-0.64314726838859	0.644718550825542	-0.659435155225212
-0.532847318215872	-0.598773255657732	-0.621252224985838	0.623858089909394	0.643944980186134	-0.629252681630613	-0.626926804849863	-0.696145608216194	0.598668513509684	-0.44848700247409	-0.577003445708691	-0.59821518888018	-0.586126242163675	0.609191666649389	0.572596173897831	0.673257543107409	0.561087880938085	0.615537712996909	0.577310419857138	0.573367737567827	0.61743844394901	0.615054937837522	-0.549587123630332	0.67439654556753	-0.658400346467797	0.628359184480747	-0.59926344765556	0.562791950836433	0.639847348134283	-0.587283857070665	0.625436206102971	-0.587682595319533	0.556239619386467	0.614878094992875	0.646134077992386	-0.60913011106071	0.632339484693125	0.645346284524165	-0.628564685487235	-0.570695742586945	-0.596428115997728	0.601416961340661	-0.609110587019049	0.589569469840777	0.640234988093066	-0.70985720948166	-0.544944039669234	0.559150295910016	0.584229228186204	0.603188699560059	0.560428540350264	0.546316289740244	-0.675977434722106	-0.578934204353476	0.607499520023049	0.638111319586491	-0.572411875950342	-0.57556221216429	-0.53231011592894	-0.586367280804931	-0.717122310991447	0.64554011821465	-0.663855228773912	0.665477103129788	-0.680667550575823
0.520689832522804	0.585111598668588	0.607077686091017	-0.609624095398596	-0.629252681630613	0.614895603697174	0.612622794301244	0.680262296087461	-0.585009246325504	0.438254288280533	0.56383849038989	0.584566264785866	0.572753140414198	-0.595292302387925	-0.559531775234107	-0.657896446845379	-0.548286056378099	-0.601493556850341	-0.564138460592385	-0.560285734847634	-0.603350920577786	-0.601021796726392	0.537047701240064	-0.659009461737129	0.643378233155311	-0.614022492647501	0.585590606407817	-0.549951246085629	-0.625248541469109	0.573884343089787	-0.611166205170841	0.574273983695879	-0.543548413137646	-0.600848988741789	-0.631391832811725	0.595232151256327	-0.617911978021871	-0.630622013700306	0.614223304927104	0.55767470431124	0.582819965896748	-0.587694985357842	0.595213072676713	-0.576117807141866	-0.62562733700456	0.693661052396192	0.532510554242331	-0.546392679440139	-0.570899408854603	-0.589426299460766	-0.54764175935621	-0.53385149494941	0.66055428120228	0.565725196695857	-0.593638763910106	-0.623552122283156	0.559351682242865	0.562430140141694	0.520164887084869	0.572988679499142	0.700760392787091	-0.630811424866292	0.64870865644413	-0.650293525989052	0.665137387009327
0.518765231441567	0.582948878474906	0.604833773692373	-0.607370770828251	-0.626926804849863	0.612622794301244	0.610358385782664	0.677747874893118	-0.582846904451924	0.436634389783582	0.561754400975297	0.582405560283898	0.570636100202404	-0.593091951742942	-0.557463604526059	-0.655464695476611	-0.546259452686185	-0.599270284803214	-0.562053262412188	-0.5582147773145	-0.601120783245387	-0.59880026842379	0.535062637346125	-0.656573596384316	0.641000144769802	-0.611752910490447	0.583426115680595	-0.54791848743214	-0.622937465001334	0.571763121667306	-0.608907180573437	0.572151322063344	-0.541539320971277	-0.598628099181127	-0.629058049188131	0.593032022945113	-0.615628019344883	-0.628291075522507	0.611952980517165	0.555613397806184	0.580665716156367	-0.585522716314721	0.593013014884746	-0.573988330272358	-0.623314860412851	0.691097106015704	0.530542260789203	-0.544373074147415	-0.568789220502671	-0.58724763104361	-0.545617537148757	-0.531878245040877	0.658112705806698	0.563634133538413	-0.591444525160811	-0.621247316208993	0.557284177203982	0.560351256345188	0.518242226334505	0.570870768675423	0.698170205452125	-0.628479786577002	0.646310865468356	-0.647889876935304	0.66267887129757
0.576041947432427	0.647312091978659	0.671613292013582	-0.674430398253953	-0.696145608216194	0.680262296087461	0.677747874893118	0.752577817593382	-0.647198859033916	0.484843063803583	0.623777538477914	0.646708786186646	0.633639863493557	-0.658575058970554	-0.619012996459964	-0.727834358918634	-0.606571797524495	-0.665435539959296	-0.624109397117788	-0.619847106014125	-0.667490351387942	-0.664913629210235	0.594138745109616	-0.729065693248055	0.71177278144026	-0.679296368662027	0.64784202080328	-0.60841400580677	-0.691715806533204	0.634891319065544	-0.67613644254534	0.635322380552656	-0.601330517460992	-0.664722450812339	-0.698512162612406	0.658508513451856	-0.683599327140603	-0.697660507610879	0.679518528361306	0.616958508962589	0.644776846382842	-0.650170106494208	0.658487406717158	-0.637362212295485	-0.692134870060646	0.767400933381639	0.589119275112096	-0.604477144488384	-0.631589070351636	-0.652085468548877	-0.605859008282163	-0.590602764990428	0.7307747352872	0.625864811758163	-0.656745740506043	-0.68983904891187	0.618813758620249	0.622219473063602	0.575461197485959	0.633900441643375	0.77525497163786	-0.697870054197167	0.717669857242669	-0.719423206899335	0.735845049761344
-0.495382248079192	-0.556672861694415	-0.57757131042368	0.579993954171506	0.598668513509684	-0.585009246325504	-0.582846904451924	-0.647198859033916	0.556575484079863	-0.416953397201681	-0.536433710582757	-0.556154033194409	-0.544915073371202	0.566358742962882	0.532336318810439	0.62592007848992	0.521637186351554	0.572258591941339	0.536719101047458	0.533053633005917	0.574025680448415	0.57180976122455	-0.510945059704837	0.626978996457551	-0.612107507383944	0.584178571924749	-0.557128587763729	0.523221441255856	0.594858990390672	-0.545991295124471	0.581461111311983	-0.546361997656635	0.517129811303185	0.571645352391207	0.600703693486113	-0.566301515414091	0.587879012932578	0.599971290627042	-0.584369623933638	-0.53056950887648	-0.554492611335415	0.559130685576975	-0.566283364128875	0.548116203993465	0.595219374965507	-0.65994638281314	-0.506628435989115	0.519835835018375	0.543151440494258	0.560777850969628	0.521024204712202	0.50790420167633	-0.628448731589145	-0.53822871550303	0.564785572992463	0.593245023884066	-0.532164979050581	-0.535093811724632	-0.494882817064949	-0.545139164325398	-0.666700667193311	0.600151495661511	-0.617178851026732	0.618686689645881	-0.632809080334346
0.371111048111467	0.417026346744663	0.432682227111578	-0.434497128359943	-0.44848700247409	0.438254288280533	0.436634389783582	0.484843063803583	-0.416953397201681	0.312356796895992	0.401864373115093	0.416637671152888	0.408218107925006	-0.424282435478891	-0.398794849810525	-0.468902261360952	-0.390779693280198	-0.428702252996746	-0.402078170752951	-0.399332219132784	-0.430026051074915	-0.428366015599507	0.382769785089524	-0.469695540002558	0.458554700946488	-0.437631996204669	0.417367749731731	-0.391966523248956	-0.445633133319547	0.409024349538234	-0.435596235617536	0.40930205792561	-0.387403034780792	-0.428242850236402	-0.450011638807096	0.424239563987846	-0.44040414750039	-0.449462965951491	0.437775121057321	0.39747126042284	0.415393032270817	-0.418867602866914	0.42422596611972	-0.410616205444599	-0.44590311210423	0.494392753823515	0.379536026193933	-0.389430227521453	-0.406896898600319	-0.420101561648543	-0.390320483731339	-0.380491754307249	0.470796578538451	0.403209084517068	-0.423103909686246	-0.4444240451776	0.398666492207663	0.40086060022753	0.370736903967477	0.408385983599208	0.499452663752237	-0.449597964893169	0.462353851323607	-0.463483434736225	0.474063093637119
